Amount,Applicant,Average,Beneficiary,Community_ID,Deviation,Frequency,Linkage
36037260,BROTHERS ENTERPRISE (PVT),18018630,OTS CORPORATION PTE LTD,0,9544875.229,2,1
28690769.6,BROTHERS ENTERPRISE (PVT),5738153.92,PALMAMIDE SDN BHD,0,3382575.264,5,0
2137323.91,BROTHERS ENTERPRISE (PVT),2137323.91,QINGDAO ASPIRIT CHEMICAL CO,0,,1,0
1492697,BROTHERS ENTERPRISE (PVT),1492697,RAJ PETRO SPECIALITIES PVT LTD,0,,1,0
86102485.99,BROTHERS ENTERPRISE (PVT),7827498.726,TTCA CO LTD,0,4080997.46,11,0
1679992,GLOBAL INKS AND CHEMICALS (PVT) LTD,1679992,BASF HONG KONG LIMITED,0,,1,0
12866554,GLOBAL INKS AND CHEMICALS (PVT) LTD,4288851.333,DSM COATING RESINS BV,0,82907.49866,3,0
30527676.85,GLOBAL INKS AND CHEMICALS (PVT) LTD,5087946.142,HUNTSMAN P AND A ASIA SDN BHD,0,391383.7419,6,1
23534662.5,GLOBAL INKS AND CHEMICALS (PVT) LTD,4706932.5,KRONOS CANADA INC,0,147924.6173,5,0
41979267,GLOBAL INKS AND CHEMICALS (PVT) LTD,5997038.143,KRONOS TITAN GMBH,0,1554180.196,7,0
11346133.44,GLOBAL INKS AND CHEMICALS (PVT) LTD,2836533.36,ORION ENGINEERED CARBONS GMBH,0,497117.76,4,1
6719966,GLOBAL INKS AND CHEMICALS (PVT) LTD,6719966,PRECHEZA AS,0,,1,0
7048765,GLOBAL INKS AND CHEMICALS (PVT) LTD,7048765,SHANDONG DOGUIDE GROUP CO LTD,0,,1,0
6299969,GLOBAL INKS AND CHEMICALS (PVT) LTD,6299969,SHANDONG JINHAI TITANIUM,0,,1,0
72358074,GLOBAL INKS AND CHEMICALS (PVT) LTD,3014919.75,SICHUAN NITROCELL CORPORATION,0,52682.42375,24,1
5951970,GLOBAL INKS AND CHEMICALS (PVT) LTD,5951970,SKYRAY DEVELOPMENT HK,0,,1,0
648427.02,GLOBAL INKS AND CHEMICALS (PVT) LTD,648427.02,STAHL EUROPE BV,0,,1,1
6426784,GLOBAL INKS AND CHEMICALS (PVT) LTD,1606696,TJS PTE LTD,0,43245.45165,4,0
34161931.88,GLOBAL INKS AND CHEMICALS (PVT) LTD,3105630.171,TNC INDUSTRIAL CO LTD,0,74266.98316,11,0
354718,GLOBAL INKS AND CHEMICALS (PVT) LTD,354718,UNION COLOURS LTD,0,,1,0
60208186.59,GLOBAL INKS AND CHEMICALS (PVT) LTD,3541658.035,ZHEJIANG SHENGDA CHARTER WIN,0,828500.7507,17,0
3457044,KOHINOOR SOAP AND DETERGENTS,3457044,ACMA SPA,0,,1,0
440730917,KOHINOOR SOAP AND DETERGENTS,40066447,ALLANASONS PRIVATE LIMITED,0,17274686.81,11,0
177494112,KOHINOOR SOAP AND DETERGENTS,35498822.4,ASTRAKLK PTE LTD,0,12371508.59,5,0
1779508.95,KOHINOOR SOAP AND DETERGENTS,1779508.95,ATLAS COPCO AIRPOWER NV,0,,1,1
2018047,KOHINOOR SOAP AND DETERGENTS,2018047,BASF HONG KONG LIMITED,0,,1,0
9753934.35,KOHINOOR SOAP AND DETERGENTS,1219241.794,BASF SOUTH EAST ASIA PTE LIMITED,0,160143.1331,8,0
66359668,KOHINOOR SOAP AND DETERGENTS,33179834,CARGILL INTERNATIONAL TRADING PTE,0,1103080.922,2,0
31679841,KOHINOOR SOAP AND DETERGENTS,6335968.2,COSMO CHEMICAL COMPANY LIMITED,0,558996.1646,5,0
2358183,KOHINOOR SOAP AND DETERGENTS,2358183,DESMET BALLESTRA SPA,0,,1,0
28315761,KOHINOOR SOAP AND DETERGENTS,14157880.5,EVYAP SABUN MALAYSIA SDN BHD,0,5229804.887,2,0
39749801,KOHINOOR SOAP AND DETERGENTS,39749801,FELDA PALM INDUSTRIES SDN BHD,0,,1,0
115961320.5,KOHINOOR SOAP AND DETERGENTS,23192264.1,FGV TRADING SDN BHD,0,12652085.34,5,0
5120201.17,KOHINOOR SOAP AND DETERGENTS,5120201.17,INNOWANGSA OILS AND FATS SDN BHD,0,,1,1
3086145,KOHINOOR SOAP AND DETERGENTS,3086145,JIAXING BARTON CHEMICALS INC,0,,1,0
4323478,KOHINOOR SOAP AND DETERGENTS,4323478,JIAXING SUNLONG INDUSTRIAL AND,0,,1,0
259835435,KOHINOOR SOAP AND DETERGENTS,21652952.92,KALMART SYSTEMS M SDN BHD,0,18512002.81,12,0
5195974,KOHINOOR SOAP AND DETERGENTS,1731991.333,MEGHMANI INDUSTRIES LIMITED,0,955961.403,3,1
6777982.8,KOHINOOR SOAP AND DETERGENTS,6777982.8,OLEOCOMM GLOBAL SDN BHD,0,,1,0
25247874,KOHINOOR SOAP AND DETERGENTS,12623937,PACIFIC OLEOCHEMICALS SDN BHD,0,665243.2313,2,0
96024700.61,KOHINOOR SOAP AND DETERGENTS,12003087.58,PALMAMIDE SDN BHD,0,3371032.759,8,0
3012436.8,KOHINOOR SOAP AND DETERGENTS,1004145.6,SHANDONG HANFENG CHEMICAL COMPANY,0,579743.7325,3,0
16032695.38,KOHINOOR SOAP AND DETERGENTS,4008173.845,SHANGHAI ESSENTIAL OILS AND,0,1227773.74,4,0
47068219.28,KOHINOOR SOAP AND DETERGENTS,15689406.43,SOUTHERN ACIDS INDUSTRIES SDN BHD,0,3647574.963,3,0
8641140.56,KOHINOOR SOAP AND DETERGENTS,2160285.14,TAIWAN PROSPERITY CHEMICAL,0,650825.5318,4,0
2040590,KOHINOOR SOAP AND DETERGENTS,2040590,UNIVERSAL TRADING SERVICES LTD,0,,1,0
35849821,KOHINOOR SOAP AND DETERGENTS,35849821,VIRGOZ OILS AND FATS PTE LTD,0,,1,0
3022785,"ROYAL CHEMICALS.,",1511392.5,BAO MING TRADING CO LTD,0,65335.95947,2,0
9225197.8,"ROYAL CHEMICALS.,",4612598.9,BASF INDIA LIMITED,0,1079574.005,2,0
3778097.82,"ROYAL CHEMICALS.,",3778097.82,BASF SOUTH EAST ASIA PTE LIMITED,0,,1,0
3289580.99,"ROYAL CHEMICALS.,",1644790.495,CHANG CHUN PETROCHEMICAL CO LTD,0,656075.2596,2,0
7034017.15,"ROYAL CHEMICALS.,",1758504.288,CHEMGLOBAL CORPORATION,0,163770.8964,4,0
8742761.9,"ROYAL CHEMICALS.,",4371380.95,COSMO CHEMICAL COMPANY LIMITED,0,945534.7732,2,0
3004487.31,"ROYAL CHEMICALS.,",3004487.31,DALI TRADE CORP,0,,1,0
5519972,"ROYAL CHEMICALS.,",1839990.667,DONGNAM CHEMICAL CO LTD,0,637391.8104,3,0
2609523.38,"ROYAL CHEMICALS.,",2609523.38,DONGYING RICH CHEMICAL CO LTD,0,,1,1
4324311.19,"ROYAL CHEMICALS.,",4324311.19,EASTMAN CHEMICAL LTD,0,,1,0
1294406.44,"ROYAL CHEMICALS.,",1294406.44,ECHEM INCORPORATION LIMITED,0,,1,0
11484471,"ROYAL CHEMICALS.,",3828157,EMERY OLEOCHEMICALS M SDN,0,1784138.777,3,1
4848773.7,"ROYAL CHEMICALS.,",2424386.85,EVYAP SABUN MALAYSIA SDN BHD,0,703821.3509,2,0
1461593,"ROYAL CHEMICALS.,",1461593,FUJIAN SHAOWU YONGFEI,0,,1,0
12928616,"ROYAL CHEMICALS.,",3232154,GUJARAT AMBUJA EXPORTS LTD,0,673493.3589,4,0
1876748.13,"ROYAL CHEMICALS.,",1876748.13,HANSOL CHEMICAL CO LTD,0,,1,1
2177989,"ROYAL CHEMICALS.,",2177989,HENAN JINDAN LACTIC ACID TECHNOLOGY,0,,1,0
2196568.5,"ROYAL CHEMICALS.,",2196568.5,HUALONG AMMONIUM NITRATE CO LTD,0,,1,0
25891000,"ROYAL CHEMICALS.,",4315166.667,IMPERIAL CHEMICAL CORPORATION,0,622381.0196,6,0
7506240.64,"ROYAL CHEMICALS.,",2502080.213,IOI PANCENTURY OLEOCHEMICALS,0,814747.1666,3,0
4789992,"ROYAL CHEMICALS.,",2394996,JLP CORPORATION,0,153955.531,2,0
1526392,"ROYAL CHEMICALS.,",1526392,K+S KALI GMBH,0,,1,0
2730020.85,"ROYAL CHEMICALS.,",2730020.85,KEMSOL LIMITED,0,,1,1
26178680.47,"ROYAL CHEMICALS.,",3739811.496,KIRNS CHEMICAL LTD,0,2065134.064,7,0
7601962,"ROYAL CHEMICALS.,",2533987.333,KLKEPONG OLEOMAS SDN BHD,0,192241.4836,3,0
11237039.15,"ROYAL CHEMICALS.,",3745679.717,LANXESS DEUTSCHLAND GMBH,0,1097612.216,3,0
3265904,"ROYAL CHEMICALS.,",3265904,LU XI GROUP HONG KONG CO LIMITED,0,,1,1
2852961.74,"ROYAL CHEMICALS.,",2852961.74,MIDAS APPLIED MATERIALS CORPORATION,0,,1,0
4895976,"ROYAL CHEMICALS.,",4895976,MOMENTIVE PERFORMANCE MATERIALS,0,,1,0
3916167.84,"ROYAL CHEMICALS.,",3916167.84,NIPPON GULF INTERNATIONAL FZE,0,,1,0
1623703.44,"ROYAL CHEMICALS.,",1623703.44,OCI CORPORATION,0,,1,0
4154979,"ROYAL CHEMICALS.,",4154979,OCI SHANGHAI INTERNATIONAL,0,,1,0
3869412.31,"ROYAL CHEMICALS.,",3869412.31,OLEOCOMM GLOBAL SDN BHD,0,,1,0
22116838.94,"ROYAL CHEMICALS.,",2764604.867,PALMAMIDE SDN BHD,0,910098.8016,8,0
5875171,"ROYAL CHEMICALS.,",5875171,PAN ASIA CHEMICAL CORPORATION,0,,1,0
1687383,"ROYAL CHEMICALS.,",1687383,PETROCHEM AND POLYMERS CO,0,,1,0
2123767.94,"ROYAL CHEMICALS.,",2123767.94,PON PURE CHEMICAL INDIA PRIVATE,0,,1,0
3821981,"ROYAL CHEMICALS.,",3821981,QINGDAO FENGYUAN UNITE,0,,1,0
4218699,"ROYAL CHEMICALS.,",4218699,RELIANCE INDUSTRIES LIMITED,0,,1,1
2207989,"ROYAL CHEMICALS.,",2207989,SASOL MIDDLE EAST FZCO,0,,1,0
39252864.3,"ROYAL CHEMICALS.,",3568442.209,SAUDI BASIC INDUSTRIES CORPORATION,0,1596722.107,11,1
3706134.05,"ROYAL CHEMICALS.,",3706134.05,SHANDONG CROWNCHEM INDUSTRIES,0,,1,0
9226172.96,"ROYAL CHEMICALS.,",1845234.592,SHANDONG DONGYUE SILICONE MATERIAL,0,553836.5257,5,0
4751976,"ROYAL CHEMICALS.,",4751976,SHANDONG LIAOCHENG LUXI SIXTH,0,,1,0
2078895.19,"ROYAL CHEMICALS.,",2078895.19,SICHUAN YONG LIN CHEMICAL COLTD,0,,1,0
11642341,"ROYAL CHEMICALS.,",5821170.5,SISECAM DIS TICARET AS,0,168007.8641,2,0
1600357.05,"ROYAL CHEMICALS.,",1600357.05,SOUTHERN ACIDS INDUSTRIES SDN BHD,0,,1,0
3447955.35,"ROYAL CHEMICALS.,",1723977.675,TAIKO MARKETING SDN BHD,0,184884.8413,2,0
2507987,"ROYAL CHEMICALS.,",2507987,TAIWAN PROSPERITY CHEMICAL,0,,1,0
6200314.61,"ROYAL CHEMICALS.,",1550078.652,TETRA CHEMICALS EUROPE AB,0,644599.8757,4,0
1601010.79,"ROYAL CHEMICALS.,",1601010.79,THE FACTORY OF METHANOL CHEMICALS,0,,1,0
6231569,"ROYAL CHEMICALS.,",3115784.5,TOC GLYCOL COMPANY LIMITED,0,1458612.09,2,0
5696612,"ROYAL CHEMICALS.,",5696612,TRIGON GULF FZCO,0,,1,0
4955353.94,"ROYAL CHEMICALS.,",2477676.97,TTCA CO LTD,0,785849.5277,2,0
8794228.2,"ROYAL CHEMICALS.,",4397114.1,UNID CO LTD,0,1059432.776,2,0
3599982,"ROYAL CHEMICALS.,",1799991,UNID JIANGSU CHEMICAL CO LTD,0,0,2,0
3684377.56,"ROYAL CHEMICALS.,",3684377.56,WENGFU INTERTRADE LIMITED,0,,1,0
1675249.58,"ROYAL CHEMICALS.,",1675249.58,WR GRACE TRADING HONG KONG,0,,1,1
962306.2,"ROYAL CHEMICALS.,",962306.2,YEOU FA CHEMICAL CO LTD,0,,1,0
1129663.8,"ROYAL CHEMICALS.,",1129663.8,ZHENJIANG LEE CHANG YUNG GENERAL,0,,1,0
12440799.69,"AHMED CHEMICAL CO.,",1555099.961,ALLBRIGHT INDUSTRIES M SDN BHD,0,176916.2624,8,1
3872490.7,"AHMED CHEMICAL CO.,",1290830.233,BAO MING TRADING CO LTD,0,200069.0465,3,0
9123284,"AHMED CHEMICAL CO.,",3041094.667,BASF HONG KONG LIMITED,0,780096.983,3,0
18569959.08,"AHMED CHEMICAL CO.,",2321244.885,BASF INDIA LIMITED,0,1194642.541,8,0
2759726.82,"AHMED CHEMICAL CO.,",1379863.41,BASF PETRONAS CHEMICALS SDN,0,40235.49308,2,0
12129166.08,"AHMED CHEMICAL CO.,",4043055.36,BASF SE,0,1625047.849,3,1
119504090.5,"AHMED CHEMICAL CO.,",3064207.448,BASF SOUTH EAST ASIA PTE LIMITED,0,1288099.219,39,0
3628782,"AHMED CHEMICAL CO.,",3628782,CCJS INTERNATIONAL CO LTD,0,,1,1
2915701.52,"AHMED CHEMICAL CO.,",1457850.76,CHANG CHUN PETROCHEMICAL CO LTD,0,496078.1728,2,0
5228269.44,"AHMED CHEMICAL CO.,",1742756.48,CHEMGLOBAL CORPORATION,0,119526.561,3,0
7111704.31,"AHMED CHEMICAL CO.,",2370568.103,CHEMICAL MATE SDN BHD,0,127931.1393,3,0
2173789,"AHMED CHEMICAL CO.,",2173789,CHENGDU CHUANXI UNION,0,,1,1
10633106,"AHMED CHEMICAL CO.,",5316553,COSMO CHEMICAL COMPANY LIMITED,0,1305907.431,2,0
2526934.13,"AHMED CHEMICAL CO.,",1263467.065,DAIREN CHEMICAL CORPORATION,0,498092.9958,2,0
13863225.54,"AHMED CHEMICAL CO.,",4621075.18,DALI TRADE CORP,0,1738204.841,3,0
1103994,"AHMED CHEMICAL CO.,",1103994,DONGNAM CHEMICAL CO LTD,0,,1,0
12995874.92,"AHMED CHEMICAL CO.,",4331958.307,DOW EUROPE GMBH,0,569633.7017,3,1
22425402.07,"AHMED CHEMICAL CO.,",2803175.259,EASTMAN CHEMICAL LTD,0,944472.0888,8,0
1923461.82,"AHMED CHEMICAL CO.,",1923461.82,ECHEM INCORPORATION LIMITED,0,,1,0
1481114.76,"AHMED CHEMICAL CO.,",1481114.76,ERCROS SA,0,,1,1
1493666.58,"AHMED CHEMICAL CO.,",1493666.58,ETI MADEN ISLETMELERI GENEL,0,,1,1
7019761.16,"AHMED CHEMICAL CO.,",2339920.387,EVYAP SABUN MALAYSIA SDN BHD,0,520249.8378,3,0
1757254.8,"AHMED CHEMICAL CO.,",1757254.8,FORMOSAN UNION CHEMICAL CORPORATION,0,,1,0
2734186,"AHMED CHEMICAL CO.,",2734186,FUJIAN SHAOWU YONGFEI,0,,1,0
7529701.6,"AHMED CHEMICAL CO.,",2509900.533,GUJARAT AMBUJA EXPORTS LTD,0,217479.7834,3,0
8699957,"AHMED CHEMICAL CO.,",8699957,HANGZHOU ZHONGBAO IMP AND EXP,0,,1,1
2015990,"AHMED CHEMICAL CO.,",2015990,HENAN JINDAN LACTIC ACID TECHNOLOGY,0,,1,0
3479983,"AHMED CHEMICAL CO.,",3479983,HUALONG AMMONIUM NITRATE CO LTD,0,,1,0
5291783.4,"AHMED CHEMICAL CO.,",1763927.8,HUBEI HONGYUAN PHARMACEUTICAL,0,301429.8413,3,1
4838376,"AHMED CHEMICAL CO.,",4838376,HUNTSMAN SINGAPORE PTE LIMITED,0,,1,1
30636854.3,"AHMED CHEMICAL CO.,",4376693.471,IMPERIAL CHEMICAL CORPORATION,0,747351.897,7,0
2832256,"AHMED CHEMICAL CO.,",2832256,INDIA GLYCOLS LTD,0,,1,1
16372581.23,"AHMED CHEMICAL CO.,",3274516.246,INDUSTRIE BITOSSI SPA,0,460964.1153,5,0
3715338.72,"AHMED CHEMICAL CO.,",3715338.72,INEOS EUROPE AG,0,,1,0
2351988,"AHMED CHEMICAL CO.,",2351988,INTERCONTINENTAL OILS AND FATS PTE,0,,1,0
27958720.21,"AHMED CHEMICAL CO.,",1997051.444,IOI PANCENTURY OLEOCHEMICALS,0,526498.617,14,0
5183974,"AHMED CHEMICAL CO.,",5183974,JIANGXI BLUESTAR XINGHUO SILICONES,0,,1,1
3220940,"AHMED CHEMICAL CO.,",3220940,JIAXING ZANYU TECHNOLOGY,0,,1,0
2150879.88,"AHMED CHEMICAL CO.,",2150879.88,JLP CORPORATION,0,,1,0
4852535,"AHMED CHEMICAL CO.,",1213133.75,JORDAN CARBONATE CO,0,273718.5,4,0
4717691.48,"AHMED CHEMICAL CO.,",2358845.74,K+S KALI GMBH,0,1312302.872,2,0
11376121.26,"AHMED CHEMICAL CO.,",1625160.18,KIRNS CHEMICAL LTD,0,499242.2552,7,0
14101489,"AHMED CHEMICAL CO.,",2350248.167,KLKEPONG OLEOMAS SDN BHD,0,750369.1011,6,0
1961221.87,"AHMED CHEMICAL CO.,",1961221.87,LAND STAR GENERAL TRADING LLC,0,,1,0
2545509.1,"AHMED CHEMICAL CO.,",2545509.1,LANXESS DEUTSCHLAND GMBH,0,,1,0
4710106.84,"AHMED CHEMICAL CO.,",1570035.613,LCY CHEMICAL CORP,0,157717.3864,3,0
50651815.45,"AHMED CHEMICAL CO.,",4220984.621,LOTTE CHEMICAL CORPORATION,0,1818857.244,12,1
1490393,"AHMED CHEMICAL CO.,",1490393,MEISHAN KINGLY CHEMICAL CO LTD,0,,1,0
3569423.81,"AHMED CHEMICAL CO.,",1784711.905,MITSUI AND CO LTD,0,132022.7262,2,1
4795400.71,"AHMED CHEMICAL CO.,",1598466.903,OCI CORPORATION,0,471873.7362,3,0
3719981,"AHMED CHEMICAL CO.,",3719981,OCI SHANGHAI INTERNATIONAL,0,,1,0
6195951.24,"AHMED CHEMICAL CO.,",2065317.08,OLAM INTERNATIONAL LIMITED,0,997166.0792,3,1
17584112,"AHMED CHEMICAL CO.,",2930685.333,PACIFIC OLEOCHEMICALS SDN BHD,0,1301745.663,6,0
14056309.78,"AHMED CHEMICAL CO.,",2342718.297,PALMAMIDE SDN BHD,0,650008.5041,6,0
28524056.09,"AHMED CHEMICAL CO.,",3169339.566,PAN ASIA CHEMICAL CORPORATION,0,1121126.881,9,0
7450829.96,"AHMED CHEMICAL CO.,",2483609.987,PON PURE CHEMICAL INDIA PRIVATE,0,786591.548,3,0
1949990,"AHMED CHEMICAL CO.,",1949990,QINGDAO FENGYUAN UNITE,0,,1,0
4511977,"AHMED CHEMICAL CO.,",4511977,RELIANCE INDUSTRIES LIMITED,0,,1,1
1306793,"AHMED CHEMICAL CO.,",1306793,RYOYU AND CO LTD,0,,1,1
3863981,"AHMED CHEMICAL CO.,",3863981,SANFU CHEMICAL CO LTD,0,,1,1
1430907.48,"AHMED CHEMICAL CO.,",1430907.48,SASOL MIDDLE EAST FZCO,0,,1,0
12710019.09,"AHMED CHEMICAL CO.,",2542003.818,SAUDI BASIC INDUSTRIES CORPORATION,0,1174979.895,5,1
4774919.44,"AHMED CHEMICAL CO.,",1193729.86,SEARLES VALLEY MINERALS,0,89230.12455,4,1
18559966.24,"AHMED CHEMICAL CO.,",3711993.248,SHANDONG CROWNCHEM INDUSTRIES,0,917329.8253,5,0
2063990,"AHMED CHEMICAL CO.,",2063990,SHANDONG DONGYUE SILICONE MATERIAL,0,,1,0
5260840.29,"AHMED CHEMICAL CO.,",2630420.145,SHANDONG LIAOCHENG LUXI SIXTH,0,18375.08188,2,0
11091015.64,"AHMED CHEMICAL CO.,",3697005.213,SHANGHAI EAST BEST FOREIGN TRADE,0,489143.4799,3,1
2365788,"AHMED CHEMICAL CO.,",2365788,SHIFANG SUNDIA CHEMICAL INDUSTRY,0,,1,0
2249989,"AHMED CHEMICAL CO.,",2249989,SICHUAN YONG LIN CHEMICAL COLTD,0,,1,0
2271042.63,"AHMED CHEMICAL CO.,",2271042.63,SINOASIAN TRADING INTERNATIONAL,0,,1,1
16718316,"AHMED CHEMICAL CO.,",5572772,SISECAM DIS TICARET AS,0,155758.8444,3,0
1908470,"AHMED CHEMICAL CO.,",1908470,TAIKO MARKETING SDN BHD,0,,1,0
19455281.06,"AHMED CHEMICAL CO.,",2431910.133,TAIWAN PROSPERITY CHEMICAL,0,467733.715,8,0
1053355,"AHMED CHEMICAL CO.,",1053355,TETRA CHEMICALS EUROPE AB,0,,1,0
10829193.13,"AHMED CHEMICAL CO.,",2165838.626,THE FACTORY OF METHANOL CHEMICALS,0,633557.8102,5,0
15122296.17,"AHMED CHEMICAL CO.,",2520382.695,TOC GLYCOL COMPANY LIMITED,0,793272.2628,6,0
2343006.4,"AHMED CHEMICAL CO.,",2343006.4,TRIGON GULF FZCO,0,,1,0
49837151.93,"AHMED CHEMICAL CO.,",4983715.193,TTCA CO LTD,0,2052860.025,10,0
14648915.4,"AHMED CHEMICAL CO.,",2092702.2,UNID CO LTD,0,289104.2923,7,0
1799991,"AHMED CHEMICAL CO.,",1799991,UNID JIANGSU CHEMICAL CO LTD,0,,1,0
6215969,"AHMED CHEMICAL CO.,",3107984.5,VIRGOZ OILS AND FATS PTE LTD,0,1069140.503,2,0
3769311.55,"AHMED CHEMICAL CO.,",3769311.55,WENGFU INTERTRADE LIMITED,0,,1,0
6090185,"AHMED CHEMICAL CO.,",2030061.667,YEOU FA CHEMICAL CO LTD,0,767281.2484,3,0
97200,"AHMED CHEMICAL CO.,",48600,YKK PAKISTAN PVT LTD,0,7636.753237,2,1
6287611.24,"AHMED CHEMICAL CO.,",3143805.62,ZHEJIANG MEDICINES AND HEALTH,0,1215338.903,2,0
6894732.29,HAIDRY GLASS HOUSE,1149122.048,TG CHANGJIANG GLASS CO LTD,1,172820.6881,6,0
38910642,"H.S. FEEDS.,",38910642,AGROCORP INTERNATIONAL PTE LTD,2,,1,0
7645104.36,"H.S. FEEDS.,",2548368.12,AJINOMOTO ANIMAL NUTRITION,2,290720.4842,3,0
14012665.24,"F.B. FOODS AND FEEDS (PVT) LTD.,",14012665.24,LA MECCANICA SRL DI REFFO,2,,1,0
6804711,"F.B. FOODS AND FEEDS (PVT) LTD.,",6804711,SEWEURODRIVE PTE LTD,2,,1,0
13618732,"CRYSTAL FEED INDUSTRY.,",6809366,GRACE KINGLAND INTERNATIONAL,2,959681.0808,2,0
1125741.36,SAHIWAL FEEDS,1125741.36,CHANGCHUN DAHE BIO TECHNOLOGY,2,,1,0
6359968,SAHIWAL FEEDS,6359968,NINGXIA UNISPLENDOUR TIANHUA,2,,1,0
4319978,SHAHZOR FEEDS (PVT) LIMITED,4319978,GUANGDONG VTR BIOTECH CO LTD,2,,1,0
3466783,SHAHZOR FEEDS (PVT) LIMITED,3466783,HENGYANG YUXING CHEMICAL,2,,1,0
3959980,SHAHZOR FEEDS (PVT) LIMITED,3959980,JIANGXI TIANXIN PHARMACEUTICAL CO,2,,1,0
2535990.63,"RAWAL POULTRY FEEDS (PVT) LTD.,",2535990.63,CHANGCHUN DAHE BIO TECHNOLOGY,2,,1,0
17691702.4,"RAWAL POULTRY FEEDS (PVT) LTD.,",5897234.133,CJ BIO MALAYSIA SDN BHD,2,605234.4591,3,0
4859976,"RAWAL POULTRY FEEDS (PVT) LTD.,",4859976,GUIZHOU CHANHEN CHEMICAL,2,,1,0
16112191.61,"RAWAL POULTRY FEEDS (PVT) LTD.,",16112191.61,LA MECCANICA SRL DI REFFO,2,,1,0
2633387,"SONA FEEDS.,",2633387,AJINOMOTO ANIMAL NUTRITION,2,,1,0
1375493,"SONA FEEDS.,",1375493,CHANGCHUN DAHE BIO TECHNOLOGY,2,,1,0
12203939,"SONA FEEDS.,",6101969.5,CJ BIO MALAYSIA SDN BHD,2,534570.6053,2,0
2489988,"SONA FEEDS.,",2489988,SINOCHEM YUNLONG CO LTD,2,,1,0
54495818.5,"CHAKWAL FEEDS (PVT) LTD.,",27247909.25,AGROCORP INTERNATIONAL PTE LTD,2,11020383.99,2,0
17258752.5,"CHAKWAL FEEDS (PVT) LTD.,",17258752.5,PHOENIX COMMODITIES DMCC,2,,1,0
17572548,"CHAKWAL FEEDS (PVT) LTD.,",17572548,SURAJ IMPEX INDIA PVT LTD,2,,1,0
155328772.5,KAYS POULTRY FEED.,77664386.25,AGROCORP INTERNATIONAL PTE LTD,2,24629448.78,2,0
69453404,KAYS POULTRY FEED.,69453404,AL GHURAIR RESOURCES OILS AND,2,,1,1
20605904.5,KAYS POULTRY FEED.,20605904.5,COLUMBIA GRAIN EXPORT INC,2,,1,1
26724946,KAYS POULTRY FEED.,26724946,GUIZHOU CHANHEN CHEMICAL,2,,1,0
5253367,KAYS POULTRY FEED.,2626683.5,KEMIN EUROPA NV,2,195510.0753,2,0
33358557,KAYS POULTRY FEED.,16679278.5,NOVUS INTERNATIONAL THAILAND CO,2,12049941.72,2,0
3032048,"M.M. MUSA GEE INTERNATIONAL.,",1516024,GUANGDONG VTR BIOTECH CO LTD,2,0,2,0
52860336,GUARD AGRICULTURAL,13215084,ISKY CHEMICALS CO LTD,2,2895222.844,4,0
10669047,"PRIME FEED (PRIVATE) LIMITED.,",10669047,ADISSEO ASIA PACIFIC PTE LTD,2,,1,0
88411653.5,"PRIME FEED (PRIVATE) LIMITED.,",44205826.75,ADM ASIAPACIFIC TRADING PTE LTD,2,46688545.67,2,0
39224437.5,"PRIME FEED (PRIVATE) LIMITED.,",39224437.5,AGROCORP INTERNATIONAL PTE LTD,2,,1,0
10583947,"PRIME FEED (PRIVATE) LIMITED.,",10583947,CJ BIO MALAYSIA SDN BHD,2,,1,0
19330761,"PRIME FEED (PRIVATE) LIMITED.,",19330761,DEHSETILER MAKINA CELIK,2,,1,0
1380769,"PRIME FEED (PRIVATE) LIMITED.,",1380769,LA MECCANICA SRL DI REFFO,2,,1,0
15481603,"PRIME FEED (PRIVATE) LIMITED.,",15481603,NEIMENGGU FUFENG BIOTECHNOLOGIES,2,,1,0
25019875,"PRIME FEED (PRIVATE) LIMITED.,",25019875,PHOENIX GLOBAL DMCC,2,,1,1
2255989,"HEALTH CARE PRODUCTS.,",2255989,JIANGXI TIANXIN PHARMACEUTICAL CO,2,,1,0
18599907,"HEALTH CARE PRODUCTS.,",6199969,NINGXIA UNISPLENDOUR TIANHUA,2,437518.3105,3,0
125677509.5,"PUNJNAD FEEDS LTD.,",13964167.72,ADISSEO ASIA PACIFIC PTE LTD,2,6206865.458,9,0
27336064,"PUNJNAD FEEDS LTD.,",13668032,CPM  PACIFIC PRIVATE LTD,2,6126200.618,2,0
39721280.37,"PUNJNAD FEEDS LTD.,",19860640.19,FINNFEEDS OY TRADING AS DANISCO,2,22207183.18,2,0
4996808.28,"PUNJNAD FEEDS LTD.,",2498404.14,KEMIN EUROPA NV,2,1593817.073,2,0
2683187,"PUNJNAD FEEDS LTD.,",2683187,SHANDONG QILU KINGPHAR,2,,1,0
73637344,"PUNJNAD FEEDS LTD.,",36818672,SURAJ AGRIBUSINESS PTE LTD,2,3550190.815,2,0
705596,"PUNJNAD FEEDS LTD.,",705596,TOLSA TURKEY MADENCILIK SAN VE,2,,1,0
79034075,"PUNJNAD FEEDS LTD.,",39517037.5,ZHOUSHAN FTZ TIANLANG,2,5887009.729,2,0
496693928,"NATIONAL FEEDS LTD.,",31043370.5,ADISSEO ASIA PACIFIC PTE LTD,2,15382243.96,16,0
14199502.07,"NATIONAL FEEDS LTD.,",4733167.357,CPM  PACIFIC PRIVATE LTD,2,2317990.839,3,0
24479878,"NATIONAL FEEDS LTD.,",12239939,EVONIK NUTRITION AND CARE GMBH,2,0,2,0
