Amount,Applicant,Average,Beneficiary,Community_ID,Deviation,Frequency,Linkage
21654058.88,"DH TRADERS 221-KAMRAN BLOK, ALLAMA IQBAL TOWN LAHORE PAKISTAN. ",1968550.807,SHANDONG DIANSHI CERAMICS CO LTD 26F TOWER ONE TIME SQUARE 1 MATHESONS STREET CAUSE WAY BAY HK ,11,996662.4143,11,0
1047887.06,"DH TRADERS 221-KAMRAN BLOK, ALLAMA IQBAL TOWN LAHORE PAKISTAN. ",523943.53,XIAMEN CERAROCK IMP AND EXP CO LTD RM612 FLOOR 6TH ANLING ROAD HULI DIST XIAMEN CHINA ,11,81.52941187,2,0
12466238.56,"DH TRADERS 221-KAMRAN BLOK, ALLAMA IQBAL TOWN LAHORE PAKISTAN. ",1558279.82,XIAMEN SENSTAR IMP AND EXP CO LTD ROOM C1 FLOOR5 NO9LIAN HUA SOUTH ROAD SIMING DISTRICT XIAMEN CHINA,11,722440.0176,8,0
1565735.23,"M/S ZAM ZAM INTERNATIONAL HOUSE NO 24/18, STREET NO 4 NISAR COLONY FAISALABAD",1565735.23,EURAJOEN ROMU OY LAPINTIE 179 F1 27100 EURAJOKI FIN ,111,,1,0
3995680.38,"M/S ZAM ZAM INTERNATIONAL HOUSE NO 24/18, STREET NO 4 NISAR COLONY FAISALABAD",1331893.46,PAN AMERICAN METAL LTD UNIT C 5F QUEENS CENTRE 5864 QUEENS ROAD EAST WANCHAI HONGKONG,111,186760.3204,3,0
4082912.57,"M/S ZAM ZAM INTERNATIONAL HOUSE NO 24/18, STREET NO 4 NISAR COLONY FAISALABAD",2041456.285,PURE TOUCH HK LTD RM 1504 15F KWONG FAT COMM BUILDING 582588 CANTON ROAD YU MA TEI HONG KONG,111,1070898.166,2,0
11368720.07,"M/S ZAM ZAM INTERNATIONAL HOUSE NO 24/18, STREET NO 4 NISAR COLONY FAISALABAD",1624102.867,TERECOVAL BPZI DES ATTIGNOURSS 73130LA CHAMBER FRANCE ,111,970900.4814,7,0
1419985.72,"M/S ZAM ZAM INTERNATIONAL HOUSE NO 24/18, STREET NO 4 NISAR COLONY FAISALABAD",1419985.72,VALCART SNC VIA VITTORIO VENETO 14 24060 ROGNO BG ,111,,1,0
2036002.96,"R G TRADERS 6-A SHAHALAM MARKET, LAHORE.",2036002.96,ABU SENAN TRADING PO BOX NO 58254 DUBAI UAE ,5,,1,0
513204.6,"R G TRADERS 6-A SHAHALAM MARKET, LAHORE.",513204.6,CAMERON INTERNATIONAL CORPORATION PO BOX 731412 DALLAS TEXAS 753731412 USA ,5,,1,0
1282729.52,"R G TRADERS 6-A SHAHALAM MARKET, LAHORE.",1282729.52,XPRESS LOGISTICS FZCO DUBAI AIRPORT FREE ZONE WARE HOUSE NO E02 PO BOX NO 54746 DUBAI UAE,5,,1,0
4287208.04,"SANOFI AVENTIS PAKISTAN LIMITED PLOT NO. 23, SECTOR NO.22, KORANGI INDUSTRIAL AREA, PK",4287208.04,ASHLAND SPECIALITY INGREDIENTS GP 8145 BLAZER DRIVE WILMINGTON DE 19808 USA,32,,1,0
5674179.1,"SANOFI AVENTIS PAKISTAN LIMITED PLOT NO. 23, SECTOR NO.22, KORANGI INDUSTRIAL AREA, PK",2837089.55,BILCARE RESEARCH SINGAPORE PTE LTD 52 CHANGI SOUTH STREET 1 SINGAPORE 486 161 ,32,189330.0893,2,0
646935.48,"SANOFI AVENTIS PAKISTAN LIMITED PLOT NO. 23, SECTOR NO.22, KORANGI INDUSTRIAL AREA, PK",323467.74,JIANGSU ZHONGJIN MATAI MEDICINAL PACKAGING CO LTD LIANYUNGANG ECON AND TECH DEVELOPMENT ZONE LIANYUNGANG CITY 222047,32,13498.69674,2,0
393079.5,"SANOFI AVENTIS PAKISTAN LIMITED PLOT NO. 23, SECTOR NO.22, KORANGI INDUSTRIAL AREA, PK",393079.5,SHANGHAI JIANSHENG INDUSTRY CO LTD 17TH FLOOR 350 QUXI ROAD SHANGHAI 200011 CHINA ,32,,1,0
7376496.35,"SANOFI AVENTIS PAKISTAN LIMITED PLOT NO. 23, SECTOR NO.22, KORANGI INDUSTRIAL AREA, PK",7376496.35,WEST PHARMACEUTICAL SERVICES SINGAPORE PTE LTD 15 JOO KOON CIRCLE SINGAPORE629046,32,,1,0
76759.52,M.S LEATER COORDINATOR TUFAIL SHAHEED ROAD SAHIWAL ,76759.52,APPAREL FASTENER HK LTD ROOM 702 7F FU FAI COMMERCIAL CE ,8,,1,0
391060.64,M.S LEATER COORDINATOR TUFAIL SHAHEED ROAD SAHIWAL ,195530.32,KING SHINE GROUP HK CO LIMITED  ,8,20907.70502,2,0
256454.5,M.S LEATER COORDINATOR TUFAIL SHAHEED ROAD SAHIWAL ,128227.25,ZHEJIANG CHUANGFA ZIPPER TECHNOLOGY HAINING CITY ZHEJIANG CHINA ,8,46027.64514,2,0
1297162.35,USMAN LAKH MERCHANT USMAN LAKH MERCHANT REHMAN GALI NO. 02 AL SYED MARKET BRANDRETH ROAD LAHORE.0321-9427643,1297162.35,PARWATI LAKH UDYOD 135A CHITRANJAN AVENUE 3RD FLOOR ROOM NO30 KOLKATA 700 007 INDIA ,51,,1,0
1179238.5,USMAN LAKH MERCHANT USMAN LAKH MERCHANT REHMAN GALI NO. 02 AL SYED MARKET BRANDRETH ROAD LAHORE.0321-9427643,1179238.5,PT EDMINDO PRATAMA JL DAAN MOGOT KM 11 TAMAN KOTA F2 ,51,,1,0
